Date,Open,High,Low,Close,Adj Close,Volume
2008-08-29,19.060831,19.079538,18.580727,18.674253,10.312784,0
2008-09-01,18.643078,18.705429,18.256498,18.393673,10.157836,0
2008-09-02,18.512140,19.110712,18.449787,18.886248,10.432515,0
2008-09-03,19.017185,19.260357,18.780251,19.017185,10.504845,10316844
2008-09-04,19.004717,19.067066,18.393673,18.574492,10.260306,0
2008-09-05,18.175442,18.861307,18.113091,18.861307,10.418742,0
2008-09-08,19.827755,19.883871,18.780251,19.266592,10.642607,0
2008-09-09,19.079538,19.222946,18.331320,18.549549,10.246536,0
2008-09-10,18.705429,18.798956,17.957212,18.580727,10.263754,0
2008-09-11,18.119326,18.549549,17.844978,18.549549,10.246536,0
2008-09-12,18.649313,18.830132,18.113091,18.699194,10.329192,0
2008-09-15,17.595573,18.144266,17.146643,17.389814,9.605906,0
2008-09-16,16.710182,17.545692,16.149019,17.396049,9.609351,0
2008-09-17,17.202761,17.458401,16.067963,16.510658,9.120269,0
2008-09-18,16.710182,18.113091,16.149019,17.645454,9.747116,0
2008-09-19,18.805191,19.328943,18.456022,18.954836,10.470402,0
2008-09-22,19.048363,19.110712,18.393673,18.393673,10.160431,0
2008-09-23,18.156736,18.755310,17.882389,18.206617,10.057100,0
2008-09-24,18.649313,18.699194,18.019564,18.325085,10.122542,0
2008-09-25,18.487200,18.973539,18.331320,18.892483,10.435957,0
2008-09-26,18.331320,18.904955,18.181677,18.830132,10.401523,0
2008-09-29,18.088150,18.424849,16.629126,17.770159,9.816003,0
2008-09-30,18.131796,19.291533,17.551928,19.291533,10.656393,0
2008-10-01,19.017185,19.453646,18.393673,19.266592,10.642607,0
2008-10-02,18.923658,19.116947,17.221464,17.957212,9.921742,0
2008-10-03,18.206617,18.393673,16.772535,17.053116,9.422214,0
2008-10-06,16.018082,16.167727,14.085188,15.930790,8.802104,0
2008-10-07,15.494330,16.728889,15.201279,15.837263,8.750428,0
2008-10-08,14.621410,16.741360,14.322123,15.774912,8.715976,0
2008-10-09,16.398426,16.423367,14.646351,14.646351,8.092420,0
2008-10-10,12.782043,14.590235,12.782043,13.779666,7.613563,0
2008-10-13,15.014224,17.021940,14.714937,16.828651,9.298190,15108554
2008-10-14,17.863686,18.424849,16.953354,17.695335,9.777052,0
2008-10-15,16.647833,17.240170,14.733643,16.273724,8.991584,0
2008-10-16,16.336075,16.460777,13.966720,15.650209,8.647078,0
2008-10-17,15.076576,15.899615,14.758583,14.901992,8.233669,0
2008-10-20,15.145162,16.392191,15.026695,16.055492,8.871003,0
2008-10-21,15.506801,16.130316,15.369627,15.837263,8.750428,0
2008-10-22,15.307276,15.307276,13.910604,14.016601,7.744471,0
2008-10-23,14.004131,14.247302,12.782043,13.467909,7.441311,0
2008-10-24,12.015120,12.782043,12.008885,12.476521,6.893545,0
2008-10-27,12.345583,12.912981,11.934064,11.934064,6.593823,0
2008-10-28,12.819454,13.586376,12.582518,13.586376,7.506760,15651124
2008-10-29,13.966720,15.213749,13.405557,14.372005,7.940842,0
2008-10-30,15.213749,16.336075,15.095281,16.136551,8.915794,15695228
2008-10-31,15.587857,16.149019,15.089046,15.643974,8.643624,0
2008-11-03,15.587857,17.146643,15.587857,16.336075,9.026039,0
2008-11-04,17.021940,17.863686,16.585480,16.841122,9.307752,0
2008-11-05,16.822416,17.021940,15.400803,15.569152,8.604756,0
2008-11-06,15.076576,15.276100,14.434356,14.752348,8.153328,0
2008-11-07,14.995519,15.276100,14.577764,14.727408,8.139544,0
2008-11-10,15.525506,15.575387,14.714937,14.895757,8.232594,0
2008-11-11,14.652586,15.020459,14.110129,14.714937,8.132655,0
2008-11-12,14.340829,14.646351,13.442968,13.561436,7.495136,0
2008-11-13,13.430498,14.920697,13.418028,14.808465,8.184340,0
2008-11-14,14.970578,15.276100,14.216126,14.933167,8.253269,0
2008-11-17,14.527883,15.145162,14.359534,14.808465,8.184340,5158662
2008-11-18,14.353299,14.777289,13.679904,13.717314,7.581288,0
2008-11-19,13.723550,14.303418,13.156152,13.380617,7.395197,6327841
2008-11-21,12.782043,12.894276,11.815596,12.089942,6.681870,0
2008-11-24,12.869335,13.654963,12.626164,13.623787,7.529598,0
2008-11-25,13.374382,14.085188,13.224738,13.923074,7.695006,0
2008-11-26,13.686139,14.995519,13.642493,14.714937,8.132655,0
2008-11-27,14.652586,15.089046,14.621410,14.964343,8.270500,0
2008-11-28,14.964343,15.612798,14.839640,15.357157,8.487600,0
2008-12-01,14.777289,14.870816,14.135069,14.633881,8.087851,0
2008-12-02,14.839640,15.394568,14.590235,15.082811,8.338637,0
2008-12-03,14.989284,15.400803,14.652586,15.207514,8.407584,7841038
2008-12-04,15.276100,15.575387,14.951873,14.951873,8.266256,0
2008-12-05,14.746113,15.319746,14.241067,15.151397,8.376563,0
2008-12-08,15.587857,15.986907,15.288571,15.743736,8.814360,0
2008-12-09,15.924555,16.086670,15.500565,15.774912,8.831813,0
2008-12-10,16.086670,16.329840,15.481860,15.831028,8.863227,0
2008-12-11,15.774912,16.049257,15.213749,15.213749,8.517640,0
2008-12-12,14.565294,15.806087,14.565294,15.806087,8.849263,0
2008-12-15,15.606563,15.961966,15.182573,15.182573,8.500190,0
2008-12-16,15.681385,16.149019,15.469390,16.149019,9.041264,0
2008-12-17,16.205137,16.267488,15.718795,16.267488,9.107583,0
2008-12-18,16.279959,16.498188,15.575387,16.024317,8.971450,0
2008-12-19,15.955731,16.336075,15.307276,15.307276,8.569998,7283874
2008-12-22,15.581622,15.619033,14.665056,14.746113,8.255823,0
2008-12-23,14.901992,15.151397,14.153775,14.166245,7.931185,0
2008-12-26,14.166245,14.166245,14.166245,14.166245,7.931185,0
2008-12-29,14.166245,14.166245,14.166245,14.166245,7.931185,0
2008-12-30,14.166245,14.166245,14.166245,14.166245,7.931185,0
2009-01-02,14.166245,14.166245,14.166245,14.166245,7.931185,0
2009-01-05,14.166245,14.166245,14.166245,14.166245,7.933809,0
2009-01-06,14.166245,14.166245,14.166245,14.166245,7.933809,0
2009-01-07,14.166245,14.166245,14.166245,14.166245,7.933809,0
2009-01-08,14.166245,14.166245,14.166245,14.166245,7.933809,0
2009-01-09,14.166245,14.166245,14.166245,14.166245,7.933809,0
2009-01-12,14.166245,14.166245,14.166245,14.166245,7.933809,0
2009-01-13,14.166245,14.166245,14.166245,14.166245,7.933809,0
2009-01-14,14.166245,14.166245,14.166245,14.166245,7.933809,0
2009-01-15,14.166245,14.166245,14.166245,14.166245,7.933809,0
2009-01-16,14.166245,14.166245,14.166245,14.166245,7.933809,0
2009-01-19,14.166245,14.166245,14.166245,14.166245,7.933809,0
2009-01-20,13.249679,13.430498,12.538872,12.538872,7.022394,0
2009-01-21,12.688516,13.149916,12.563813,13.149916,7.364609,0
2009-01-22,13.424263,13.424263,12.744632,13.031449,7.298262,0
2009-01-23,12.769573,13.449203,12.694751,13.168622,7.375090,0
2009-01-26,13.336971,13.555201,13.100035,13.187327,7.385563,0
2009-01-27,13.237208,13.368146,12.925451,12.931686,7.242393,0
2009-01-28,13.418028,13.542730,13.312030,13.530260,7.577623,0
2009-01-29,13.343206,13.361911,13.043919,13.124976,7.350642,0
2009-01-30,12.987803,13.262149,12.912981,12.969097,7.263344,0
2009-02-02,12.594989,12.906746,12.551343,12.626164,7.071287,0
2009-02-03,12.594989,12.707221,12.532637,12.657340,7.091644,0
2009-02-04,12.788278,13.237208,12.750867,13.031449,7.301247,0
2009-02-05,12.906746,13.704844,12.875570,13.467909,7.545784,10896141
2009-02-06,13.623787,14.228596,13.567671,14.110129,7.905610,0
2009-02-09,13.954250,14.266007,13.873193,14.135069,7.919583,0
2009-02-10,14.309653,14.665056,13.499084,13.760961,7.709978,0
2009-02-11,13.842017,14.290948,13.785901,13.991661,7.839231,0
2009-02-12,13.798371,13.910604,13.536495,13.605082,7.622643,0
2009-02-13,13.991661,14.060247,13.673668,14.060247,7.877663,0
2009-02-16,13.923074,13.985426,13.729785,13.985426,7.835739,0
2009-02-17,13.723550,13.754725,13.162387,13.424263,7.521335,0
2009-02-18,13.530260,13.654963,13.187327,13.499084,7.563255,0
2009-02-19,13.717314,13.717314,13.212268,13.343206,7.475916,0
2009-02-20,13.000273,13.118741,12.663575,12.788278,7.165001,0
2009-02-25,12.601224,13.405557,12.594989,13.093800,7.336182,0
2009-02-26,13.405557,13.573906,13.174857,13.187327,7.388580,0
2009-02-27,12.969097,13.312030,12.875570,12.906746,7.231377,0
2009-03-02,12.713456,12.900511,12.345583,12.420405,6.958892,0
2009-03-03,12.607459,12.657340,12.046296,12.351818,6.923342,11286990
2009-03-04,12.707221,13.050154,12.563813,12.994038,7.283312,0
2009-03-05,12.651105,12.906746,12.501462,12.719692,7.129536,0
2009-03-06,12.819454,13.218503,12.694751,13.012743,7.293793,0
2009-03-09,12.763338,13.062624,12.507697,12.638635,7.084101,0
2009-03-10,12.844394,13.399322,12.782043,13.399322,7.510475,0
2009-03-11,13.405557,13.592612,13.100035,13.280854,7.444076,0
2009-03-12,13.187327,13.704844,13.181092,13.630022,7.639788,0
2009-03-13,13.767196,13.835782,13.343206,13.530260,7.583868,0
2009-03-16,13.698609,13.966720,13.480379,13.605082,7.625806,0
2009-03-17,13.536495,13.842017,13.361911,13.842017,7.758616,0
2009-03-18,13.704844,14.328359,13.548966,14.110129,7.908896,0
2009-03-19,14.315888,14.328359,13.573906,13.717314,7.688715,0
2009-03-20,13.723550,13.736020,13.374382,13.411792,7.517467,0
2009-03-23,13.779666,14.453061,13.654963,14.403180,8.073152,0
2009-03-24,14.060247,14.340829,14.060247,14.097658,7.901908,0
2009-03-25,14.216126,14.608940,13.885663,14.216126,7.968303,0
2009-03-26,14.409415,14.746113,14.197421,14.621410,8.195466,0
2009-03-27,14.465532,14.802229,14.353299,14.702467,8.240905,0
2009-03-30,14.340829,14.453061,14.122599,14.241067,7.982282,0
2009-03-31,14.384475,14.602705,14.197421,14.403180,8.073152,0
2009-04-01,14.197421,14.858346,14.197421,14.827170,8.310809,0
2009-04-02,15.232454,15.494330,15.226219,15.257395,8.554929,0
2009-04-03,15.269865,15.587857,15.095281,15.587857,8.740223,0
2009-04-06,15.500565,15.756206,15.319746,15.743736,8.827624,0
2009-04-07,15.531741,15.924555,15.407038,15.650209,8.775182,0
2009-04-08,15.650209,15.937025,15.513036,15.849733,8.887055,0
2009-04-09,16.086670,16.523129,16.086670,16.491953,9.247154,0
2009-04-13,16.398426,16.554304,16.242546,16.491953,9.247154,0
2009-04-14,16.491953,16.523129,15.855969,15.937025,8.935997,10465838
2009-04-15,15.843498,16.074200,15.650209,15.961966,8.949982,0
2009-04-16,16.055492,16.460777,15.912085,16.429602,9.212194,0
2009-04-17,16.336075,16.479483,16.180197,16.336075,9.159754,0
2009-04-20,16.086670,16.086670,15.619033,15.650209,8.775182,0
2009-04-22,15.712560,15.887144,15.500565,15.500565,8.691272,0
2009-04-23,15.681385,16.217607,15.525506,16.186432,9.075845,0
2009-04-24,16.180197,16.510658,16.117846,16.373486,9.180728,0
2009-04-27,16.149019,16.261253,15.793617,15.793617,8.855594,0
2009-04-28,15.587857,16.192665,15.481860,15.961966,8.949982,0
2009-04-29,16.161491,16.909708,16.086670,16.909708,9.481391,0
2009-04-30,17.146643,17.233934,16.766300,16.891003,9.470907,0
2009-05-04,17.302523,17.707806,16.834887,17.707806,9.928895,0
2009-05-05,17.583103,18.225323,17.539457,18.144266,10.176577,0
2009-05-06,18.268969,18.798956,18.206617,18.399906,10.319962,0
2009-05-07,18.431084,18.580727,17.427225,17.595573,9.868835,0
2009-05-08,18.081915,18.113091,17.483341,18.081915,10.141610,0
2009-05-11,17.957212,17.957212,17.321226,17.614279,9.879329,0
2009-05-12,17.707806,17.763922,17.165348,17.383579,9.749932,0
2009-05-13,17.115467,17.127937,16.716417,16.741360,9.389732,0
2009-05-14,16.710182,17.240170,16.647833,17.059351,9.568087,0
2009-05-15,17.021940,17.140408,16.803711,16.959589,9.512134,0
2009-05-18,17.271345,17.901096,17.227699,17.832508,10.001728,0
2009-05-19,17.863686,17.994623,17.595573,17.770159,9.966758,0
2009-05-20,17.770159,18.181677,17.738981,17.801332,9.984242,0
2009-05-21,17.626749,17.813805,17.445930,17.639219,9.893314,0
2009-05-22,17.876156,18.094385,17.420990,17.838743,10.005223,0
2009-05-25,17.838743,18.100620,17.770159,18.050739,10.124125,0
2009-05-26,17.888624,18.605667,17.757687,18.437319,10.340947,0
2009-05-27,18.456022,18.917423,18.362495,18.456022,10.351439,0
2009-05-28,18.674253,19.023420,18.562021,18.948601,10.627717,0
2009-05-29,10.895140,10.909335,10.455075,10.753183,6.031136,1584432124
2009-06-01,10.927080,11.072585,10.770928,10.941275,6.136631,14715240
2009-06-02,10.824162,11.140014,10.646716,10.731890,6.022038,635646667
2009-06-03,10.650265,10.689303,10.156967,10.458624,5.868698,1026006447
2009-06-04,10.575738,10.632521,10.295375,10.632521,5.966280,491109150
2009-06-05,10.863199,10.884493,10.469271,10.550896,5.920475,643311001
2009-06-08,10.440880,10.735439,10.412488,10.650265,5.976240,382230513
2009-06-09,10.753183,10.806417,10.433782,10.550896,5.920475,7175169
2009-06-10,10.714145,10.714145,10.426684,10.625423,5.962298,7955410
2009-06-12,10.707048,10.895140,10.600580,10.827710,6.075809,11985948
2009-06-15,10.614776,10.696401,10.274081,10.522505,5.904549,11212188
2009-06-16,10.557994,10.692852,10.419586,10.487015,5.884630,8327637
2009-06-17,10.369902,10.465722,10.256337,10.387646,5.828870,12106549
2009-06-18,10.426684,10.430233,10.231494,10.320217,5.791036,9401771
2009-06-19,10.423135,10.526053,10.302472,10.419586,5.846796,9211008
2009-06-22,10.309570,10.345059,10.011462,10.078891,5.655621,11940582
2009-06-23,10.167614,10.167614,9.773685,9.830468,5.516217,22026790
2009-06-24,9.759490,9.936935,9.741745,9.830468,5.516217,102824657
2009-06-25,9.830468,10.213750,9.826919,10.146321,5.693455,15267241
2009-06-26,10.185358,10.380548,10.146321,10.256337,5.755194,15891096
2009-06-29,10.398293,10.476369,10.224396,10.362804,5.814936,10218643
2009-06-30,10.430233,10.451526,10.220848,10.284728,5.771121,12938636
2009-07-01,10.327315,10.398293,10.203103,10.256337,5.755194,16122998
2009-07-02,10.114380,10.199554,10.029207,10.078891,5.658467,17609654
2009-07-03,10.125027,10.128576,9.929837,9.972424,5.598691,5556079
2009-07-06,9.830468,9.972424,9.794979,9.922739,5.599777,13031341
2009-07-07,9.972424,9.972424,9.777234,9.848212,5.557719,18330158
2009-07-08,9.773685,9.873055,9.493322,9.599789,5.417522,27060455
2009-07-09,9.599789,9.599789,9.599789,9.599789,5.417522,0
2009-07-10,9.582045,9.631729,9.429442,9.535909,5.381473,15932799
2009-07-13,9.631729,9.741745,9.493322,9.656572,5.449568,14918683
2009-07-14,9.724001,9.724001,9.493322,9.628180,5.433545,19991797
2009-07-15,9.741745,10.114380,9.692061,10.043402,5.667874,13585314
2009-07-16,9.940484,10.185358,9.901446,10.114380,5.707929,10104523
2009-07-17,10.093087,10.220848,10.000815,10.135674,5.719942,12594586
2009-07-20,10.245690,10.416037,10.242141,10.416037,5.878164,13724794
2009-07-21,10.469271,10.501211,10.252788,10.309570,5.818082,13572071
2009-07-22,10.206652,10.504760,10.199554,10.352157,5.842114,10726968
2009-07-23,10.469271,10.749634,10.380548,10.604129,5.984310,25472641
2009-07-24,10.547347,10.717694,10.536700,10.689303,6.032376,7952592
2009-07-27,10.699950,10.767379,10.597032,10.682205,6.028372,9525471
2009-07-28,10.593483,10.643167,10.440880,10.632521,6.000338,9498984
2009-07-29,10.522505,10.540249,10.330864,10.451526,5.898189,10956899
2009-07-30,10.643167,10.685754,10.540249,10.565091,5.962281,9926158
2009-07-31,10.526053,10.628972,10.380548,10.487015,5.918215,9916296
2009-08-03,10.646716,10.746086,10.593483,10.699950,6.038384,12850158
2009-08-04,10.664461,10.746086,10.529602,10.582836,5.975175,21919151
2009-08-05,10.628972,10.806417,10.391195,10.770928,6.081372,26614965
2009-08-06,10.806417,10.884493,10.582836,10.628972,6.001226,16367299
2009-08-07,10.699950,11.022900,10.699950,10.859651,6.131467,21809540
2009-08-10,10.824162,10.966118,10.778026,10.966118,6.191586,11470014
2009-08-11,10.909335,10.919982,10.597032,10.643167,6.009240,20958573
2009-08-12,10.646716,10.813515,10.618325,10.753183,6.071353,14126045
2009-08-13,10.824162,10.824162,10.515407,10.636070,6.005234,14075325
2009-08-14,10.593483,10.611227,10.313119,10.557994,5.961153,16230637
2009-08-17,10.327315,10.380548,10.259886,10.259886,5.792830,10122839
